  -4.9125240e+00  -1.1994260e+02   7.0962359e-02   7.2929083e-01
  -4.0429058e+00  -1.1996269e+02   1.4722850e-02   6.8079672e-01
  -2.9744225e+00  -1.2008623e+02  -3.0684549e-02   6.3578348e-01
  -1.9277579e+00  -1.2000760e+02  -4.7732807e-02   5.9858685e-01
  -1.0126932e+00  -1.1999860e+02  -5.6833876e-02   5.7980883e-01
  -9.7140363e-02  -1.1996662e+02  -8.9900868e-02   5.7171467e-01
   9.8689701e-01  -1.1992016e+02   6.4762441e-02   5.7686438e-01
   1.9641917e+00  -1.2004742e+02  -6.8753876e-02   6.0086706e-01
   3.0935314e+00  -1.1996085e+02   6.5687726e-02   6.3645730e-01
   3.9583024e+00  -1.1999011e+02  -1.4410626e-02   6.7734087e-01
   4.9123372e+00  -1.1992601e+02   1.2593618e-02   7.2873188e-01
   6.0375160e+00  -1.2004520e+02   1.8325848e-02   8.0672504e-01
   7.0095540e+00  -1.1993993e+02  -4.6272637e-02   8.7489141e-01
   8.0972981e+00  -1.1998490e+02  -7.1756237e-02   9.6252891e-01
   8.9035658e+00  -1.2006601e+02   6.7527801e-02   1.0315465e+00
   1.0087666e+01  -1.1999636e+02  -5.3146099e-02   1.1277582e+00
   1.1063678e+01  -1.2007378e+02  -6.6916624e-02   1.2100654e+00
   1.1902571e+01  -1.1997126e+02   9.2534290e-02   1.2724658e+00
   1.3024235e+01  -1.2002823e+02  -1.2309037e-02   1.3559649e+00
   1.4089430e+01  -1.1993176e+02  -4.3703189e-02   1.4212282e+00
   1.5052239e+01  -1.1997084e+02  -4.3307718e-02   1.4749501e+00
   1.5910043e+01  -1.2002407e+02  -7.5197682e-02   1.5147292e+00
   1.7061059e+01  -1.2004265e+02  -8.7313994e-02   1.5521069e+00
   1.8022664e+01  -1.1996429e+02   8.5366519e-02   1.5668313e+00
   1.9064954e+01  -1.2007174e+02  -9.2507104e-02   1.5747929e+00
   2.0061382e+01  -1.2007576e+02   1.7135949e-02   1.5650840e+00
   2.1039706e+01  -1.1993206e+02   2.5584600e-02   1.5375660e+00
   2.2029172e+01  -1.2002066e+02  -3.7226609e-03   1.5048511e+00
   2.2971786e+01  -1.2001488e+02   6.5954476e-02   1.4598046e+00
   2.4015491e+01  -1.2006069e+02   3.1233322e-02   1.4005945e+00
   2.5013302e+01  -1.2003333e+02   8.6082923e-02   1.3324186e+00
   2.5937986e+01  -1.1999514e+02  -5.9894164e-02   1.2624025e+00
   2.7035809e+01  -1.1993068e+02   6.0904717e-02   1.1729424e+00
   2.8004091e+01  -1.2009800e+02   6.9561415e-03   1.0984931e+00
   2.8927426e+01  -1.2002684e+02   6.4568595e-02   1.0193181e+00
   2.9954059e+01  -1.2006010e+02   7.5566638e-02   9.3657557e-01
   3.1023743e+01  -1.2000398e+02   5.4891687e-02   8.5169857e-01
   3.2013304e+01  -1.1998803e+02   8.8450000e-02   7.8055238e-01
   3.2932233e+01  -1.2006703e+02  -7.7711488e-02   7.2463173e-01
   3.4006984e+01  -1.1998806e+02  -5.2382677e-02   6.6407169e-01
   3.5020846e+01  -1.2003273e+02  -2.3071633e-02   6.2282085e-01
   3.6014333e+01  -1.2009123e+02   7.2582339e-02   5.9533976e-01
   3.6937887e+01  -1.2006130e+02   1.6246808e-02   5.7878967e-01
   3.8097503e+01  -1.1998250e+02  -2.8514430e-02   5.7327477e-01
   3.8984010e+01  -1.2005172e+02   7.0648687e-02   5.8587638e-01
   4.0087198e+01  -1.1992209e+02  -6.6347721e-02   6.0926355e-01
   4.1020156e+01  -1.2001256e+02   4.7606081e-02   6.4782114e-01
   4.1962403e+01  -1.2002350e+02  -2.9691985e-02   6.9452293e-01
   4.3069423e+01  -1.2004329e+02   1.3319494e-03   7.6143811e-01
   4.3916510e+01  -1.2001081e+02   6.7947145e-02   8.1837378e-01
   4.5010933e+01  -1.2002126e+02   3.3036086e-02   9.0098841e-01
   4.5934194e+01  -1.2002600e+02   4.1706462e-02   9.7511428e-01
   4.7080232e+01  -1.1996003e+02  -7.8484089e-02   1.0677935e+00
   4.8063460e+01  -1.2006151e+02  -8.0950985e-02   1.1527558e+00
   4.9054958e+01  -1.1994369e+02   3.9872772e-02   1.2290509e+00
  -4.9957838e+01  -1.1893000e+02  -7.8738325e-02   1.2647868e+00
  -4.9035381e+01  -1.1900277e+02   3.1990655e-02   1.1963362e+00
  -4.8062263e+01  -1.1895261e+02   3.0295307e-02   1.1159388e+00
  -4.6996522e+01  -1.1900389e+02   7.7100576e-02   1.0291502e+00
  -4.5974943e+01  -1.1902126e+02  -1.9940230e-02   9.4517930e-01
  -4.5042463e+01  -1.1895575e+02   2.9274268e-02   8.6816940e-01
  -4.4032199e+01  -1.1906772e+02  -1.7571874e-02   7.9549396e-01
  -4.3061116e+01  -1.1906950e+02   8.2314601e-02   7.2866408e-01
  -4.1949447e+01  -1.1899794e+02   2.5383762e-02   6.5986043e-01
  -4.0990118e+01  -1.1908458e+02   5.9684829e-02   6.1579057e-01
  -3.9986762e+01  -1.1895233e+02   3.1657914e-02   5.7395464e-01
  -3.8947733e+01  -1.1907397e+02  -6.4142756e-02   5.5287928e-01
  -3.7938981e+01  -1.1903878e+02   5.7146184e-02   5.4132236e-01
  -3.7096161e+01  -1.1896533e+02  -2.3979751e-02   5.4100454e-01
  -3.5991784e+01  -1.1897463e+02   5.6514901e-02   5.5889792e-01
  -3.4994154e+01  -1.1909330e+02   5.0878475e-02   5.9268988e-01
  -3.3952753e+01  -1.1901402e+02  -3.8892906e-02   6.3444102e-01
  -3.3042948e+01  -1.1898404e+02   4.8678015e-02   6.8225304e-01
  -3.1947268e+01  -1.1894990e+02  -5.2205730e-02   7.5065274e-01
  -3.0992321e+01  -1.1906562e+02   3.4133934e-02   8.2298280e-01
  -2.9933718e+01  -1.1906318e+02  -6.3197900e-02   9.0520729e-01
  -2.8984317e+01  -1.1901734e+02   1.8660108e-02   9.8118295e-01
  -2.7902473e+01  -1.1905773e+02   8.7515725e-02   1.0725208e+00
  -2.7065954e+01  -1.1905939e+02  -8.3699584e-02   1.1416263e+00
  -2.6057842e+01  -1.1907756e+02   6.0051992e-02   1.2227461e+00
  -2.4964620e+01  -1.1895268e+02  -6.2075575e-03   1.3000951e+00
  -2.3922173e+01  -1.1904787e+02  -9.5501360e-02   1.3729273e+00
  -2.3038426e+01  -1.1900695e+02   1.0674791e-02   1.4228830e+00
  -2.2009385e+01  -1.1895752e+02   8.2223069e-02   1.4704733e+00
  -2.1078044e+01  -1.1892666e+02  -8.6730164e-02   1.5031043e+00
  -1.9942567e+01  -1.1898406e+02  -4.0189669e-03   1.5308310e+00
  -1.9015136e+01  -1.1905965e+02  -7.4210728e-02   1.5414257e+00
  -1.8019076e+01  -1.1891123e+02  -3.5243775e-02   1.5319019e+00
  -1.6965455e+01  -1.1899575e+02   9.8908642e-02   1.5150433e+00
  -1.6070790e+01  -1.1897112e+02   8.4702285e-03   1.4860045e+00
  -1.4902558e+01  -1.1894463e+02  -6.1187223e-02   1.4334537e+00
  -1.4075582e+01  -1.1903905e+02   2.2364708e-02   1.3908374e+00
  -1.3027540e+01  -1.1892993e+02  -9.6323545e-02   1.3198165e+00
  -1.2091847e+01  -1.1905165e+02   2.1109109e-02   1.2563588e+00
  -1.0911903e+01  -1.1894356e+02   8.5116733e-02   1.1604206e+00
  -9.9802235e+00  -1.1906791e+02  -4.0480920e-02   1.0881113e+00
  -9.0869427e+00  -1.1894766e+02   2.1172621e-02   1.0097567e+00
  -8.0543513e+00  -1.1904662e+02  -1.7181889e-02   9.2797116e-01
  -6.9215425e+00  -1.1897188e+02   7.4494481e-02   8.3609583e-01
  -5.9419704e+00  -1.1902397e+02  -6.5638760e-02   7.6622304e-01
  -5.0960198e+00  -1.1893127e+02  -9.4763648e-02   7.0710942e-01
  -3.9783783e+00  -1.1898887e+02  -4.8843496e-02   6.4520914e-01
  -2.9519247e+00  -1.1897718e+02   2.7664058e-02   5.9817804e-01
  -1.9992809e+00  -1.1894523e+02  -1.8889688e-02   5.6531604e-01
  -1.0173689e+00  -1.1902755e+02   1.1054665e-03   5.4772022e-01
   1.0547428e-02  -1.1896666e+02   2.6429290e-02   5.3852691e-01
   1.0543245e+00  -1.1900620e+02   7.4291727e-02   5.4753979e-01
   1.9039384e+00  -1.1899717e+02  -3.9518811e-02   5.6450314e-01
   3.0707752e+00  -1.1894378e+02   4.7745160e-02   6.0183259e-01
   4.0481990e+00  -1.1908223e+02   5.6401799e-02   6.5191865e-01
   5.0575650e+00  -1.1895949e+02  -3.8944728e-02   7.0564815e-01
   5.9893089e+00  -1.1896304e+02  -3.4384729e-02   7.6750554e-01
   7.0031310e+00  -1.1903453e+02  -5.7308899e-03   8.4441220e-01
   7.9257480e+00  -1.1893553e+02   2.9039156e-02   9.1386797e-01
   8.9718232e+00  -1.1909570e+02   4.2134001e-02   1.0051031e+00
   1.0046196e+01  -1.1890152e+02   9.7764871e-02   1.0880535e+00
   1.1012997e+01  -1.1893035e+02   5.0995291e-03   1.1681309e+00
   1.2009224e+01  -1.1898913e+02  -1.7206511e-02   1.2480451e+00
   1.3068520e+01  -1.1896293e+02  -9.4195251e-02   1.3237245e+00
   1.4078721e+01  -1.1894014e+02  -2.9155396e-02   1.3877377e+00
   1.5016565e+01  -1.1894449e+02   3.0602532e-02   1.4391857e+00
   1.6080119e+01  -1.1903064e+02  -7.5284332e-02   1.4883287e+00
   1.7080598e+01  -1.1905226e+02  -9.2328054e-02   1.5197968e+00
   1.7989518e+01  -1.1898953e+02   1.5463010e-02   1.5341586e+00
   1.9039979e+01  -1.1908557e+02   1.3334658e-02   1.5422253e+00
   2.0004388e+01  -1.1894737e+02  -6.6702942e-02   1.5286525e+00
   2.0901299e+01  -1.1902916e+02   3.9537272e-02   1.5116533e+00
   2.2034097e+01  -1.1909449e+02   9.4014580e-02   1.4739854e+00
   2.2942980e+01  -1.1908225e+02  -4.7315792e-02   1.4304488e+00
   2.3936038e+01  -1.1898784e+02   1.8120136e-02   1.3700672e+00
   2.4992576e+01  -1.1907938e+02   2.1548653e-02   1.3023178e+00
   2.5928158e+01  -1.1897424e+02   5.8658899e-02   1.2293482e+00
   2.7095590e+01  -1.1906654e+02   9.5748598e-02   1.1394429e+00
   2.7972602e+01  -1.1896743e+02   4.7202667e-03   1.0636857e+00
   2.9026218e+01  -1.1902239e+02  -2.7093334e-02   9.7788500e-01
   2.9945147e+01  -1.1902681e+02   3.7312185e-02   9.0308304e-01
   3.1069356e+01  -1.1908238e+02  -1.6072162e-02   8.1778542e-01
   3.1922726e+01  -1.1898580e+02  -3.4997667e-02   7.5352189e-01
   3.2998597e+01  -1.1890577e+02   9.2471680e-02   6.8225005e-01
   3.4017323e+01  -1.1907208e+02  -2.5516325e-02   6.3324778e-01
   3.5017180e+01  -1.1900445e+02   7.0954818e-02   5.8890566e-01
   3.5986745e+01  -1.1891604e+02  -6.3106371e-03   5.5706858e-01
   3.6923008e+01  -1.1890720e+02   9.1775052e-02   5.4072700e-01
   3.7959514e+01  -1.1892713e+02   5.5535508e-02   5.3768321e-01
   3.9063058e+01  -1.1909977e+02   4.0521811e-03   5.5581194e-01
   3.9963800e+01  -1.1900601e+02  -6.9125444e-02   5.7502978e-01
   4.0900903e+01  -1.1907087e+02   7.6162490e-02   6.1150605e-01
   4.2025736e+01  -1.1907931e+02  -5.6617098e-02   6.6673024e-01
   4.3084411e+01  -1.1899103e+02   2.2308391e-02   7.2757234e-01
   4.4033665e+01  -1.1909047e+02  -2.1524051e-04   7.9635592e-01
   4.5010783e+01  -1.1895611e+02  -9.8565911e-02   8.6570131e-01
   4.6031893e+01  -1.1906874e+02  -1.4538659e-02   9.5141957e-01
   4.6972536e+01  -1.1909087e+02   8.0422701e-02   1.0300415e+00
   4.7927931e+01  -1.1908818e+02   4.8317385e-02   1.1093666e+00
   4.8939785e+01  -1.1904683e+02   1.8731664e-02   1.1902150e+00
  -4.9977954e+01  -1.1795611e+02   9.6093735e-02   1.2338497e+00
  -4.8911439e+01  -1.1795028e+02   9.3733023e-02   1.1514537e+00
  -4.8002015e+01  -1.1804600e+02   5.9721392e-02   1.0807917e+00
  -4.6920043e+01  -1.1804126e+02  -3.4037487e-02   9.9073357e-01
  -4.6056132e+01  -1.1806380e+02   8.2492538e-02   9.1995799e-01
  -4.4927712e+01  -1.1793665e+02  -5.2535576e-02   8.2527547e-01
  -4.4076683e+01  -1.1806337e+02  -5.3872533e-02   7.6529692e-01
  -4.3024373e+01  -1.1803355e+02   8.8931728e-02   6.9180098e-01
  -4.1978618e+01  -1.1797343e+02   2.1991157e-03   6.2733724e-01
  -4.0967515e+01  -1.1792529e+02  -7.9412800e-03   5.7621961e-01
  -3.9927270e+01  -1.1804488e+02   6.9798673e-02   5.4192070e-01
  -3.8981962e+01  -1.1798865e+02   1.1502670e-02   5.1734923e-01
  -3.8003223e+01  -1.1796530e+02   4.3476926e-02   5.0582774e-01
  -3.6995928e+01  -1.1798227e+02   5.5700869e-04   5.0918131e-01
  -3.5997486e+01  -1.1797111e+02  -2.6375339e-02   5.2535287e-01
  -3.4917399e+01  -1.1791961e+02   6.6982718e-02   5.5644270e-01
  -3.4099305e+01  -1.1803546e+02   6.9294600e-02   5.9484745e-01
  -3.2935681e+01  -1.1796003e+02   1.1421221e-02   6.5447721e-01
  -3.1962348e+01  -1.1796505e+02  -9.8377397e-02   7.1683342e-01
  -3.1054678e+01  -1.1800837e+02   6.2440972e-02   7.8312932e-01
  -3.0083178e+01  -1.1801961e+02   9.9368091e-02   8.5853192e-01
  -2.9012978e+01  -1.1805217e+02  -7.3087141e-02   9.4668278e-01
  -2.8084016e+01  -1.1803514e+02  -5.4487190e-04   1.0233707e+00
  -2.7027645e+01  -1.1790649e+02   3.6305677e-03   1.1063705e+00
  -2.6004276e+01  -1.1795361e+02   7.5632919e-02   1.1894866e+00
  -2.5007113e+01  -1.1796195e+02   8.2445971e-02   1.2640850e+00
  -2.4066011e+01  -1.1794796e+02   7.8203838e-02   1.3272468e+00
  -2.2983485e+01  -1.1809889e+02  -4.2792438e-02   1.3955833e+00
  -2.2096518e+01  -1.1807240e+02  -9.9932640e-02   1.4373112e+00
  -2.1006869e+01  -1.1798370e+02   2.8041050e-02   1.4738262e+00
  -1.9908294e+01  -1.1797486e+02  -1.1951620e-02   1.4977404e+00
  -1.9032440e+01  -1.1797537e+02  -7.1700648e-02   1.5052890e+00
  -1.7916504e+01  -1.1800168e+02  -2.5215384e-02   1.5003647e+00
  -1.7079823e+01  -1.1790081e+02   7.9419108e-02   1.4814436e+00
  -1.6071292e+01  -1.1796287e+02   5.9121268e-02   1.4524531e+00
  -1.5019283e+01  -1.1808967e+02   8.0563548e-02   1.4108626e+00
  -1.4084579e+01  -1.1804552e+02   2.5665789e-02   1.3583007e+00
  -1.3079838e+01  -1.1791092e+02   1.6897489e-02   1.2894695e+00
  -1.1926137e+01  -1.1806830e+02   6.9245572e-02   1.2110796e+00
  -1.0980797e+01  -1.1794928e+02  -2.8530877e-02   1.1328715e+00
  -9.9039731e+00  -1.1798094e+02   4.7666464e-02   1.0455976e+00
  -9.0285050e+00  -1.1795548e+02  -6.9543162e-03   9.7185963e-01
  -7.9477798e+00  -1.1805311e+02  -8.3960797e-02   8.8626879e-01
  -7.0155371e+00  -1.1790473e+02   6.7676487e-02   8.0774868e-01
  -6.0429190e+00  -1.1790436e+02  -6.9337402e-02   7.3601991e-01
  -5.0434407e+00  -1.1803106e+02  -7.6731358e-03   6.7385979e-01
  -3.9455710e+00  -1.1803547e+02  -7.4310786e-02   6.1179232e-01
  -2.9472219e+00  -1.1790991e+02   3.3364440e-02   5.6245659e-01
  -1.9185430e+00  -1.1797071e+02   9.0506874e-03   5.3071020e-01
  -9.8815378e-01  -1.1794510e+02   9.4908320e-02   5.1127789e-01
  -7.3089909e-02  -1.1797428e+02   4.6468662e-02   5.0552233e-01
   1.0189719e+00  -1.1798451e+02  -3.3138060e-02   5.1301916e-01
   1.9561132e+00  -1.1807752e+02  -1.8375790e-02   5.3526364e-01
   2.9848791e+00  -1.1806572e+02  -2.2430902e-02   5.6913871e-01
   4.0183624e+00  -1.1795498e+02   1.9444215e-02   6.1284618e-01
   4.9496977e+00  -1.1805300e+02  -7.3957890e-02   6.6881170e-01
   6.0319386e+00  -1.1800094e+02   5.0082323e-03   7.3846603e-01
   7.0438357e+00  -1.1805052e+02   5.3624508e-02   8.1478061e-01
   7.9252590e+00  -1.1794506e+02   7.2177660e-02   8.8084787e-01
   9.0985527e+00  -1.1802015e+02  -7.1535454e-03   9.7984182e-01
   9.9446100e+00  -1.1793168e+02  -2.8112790e-02   1.0473302e+00
   1.0931446e+01  -1.1808235e+02  -6.5380643e-02   1.1333274e+00
   1.2030334e+01  -1.1796254e+02   6.5604859e-02   1.2154630e+00
   1.2924702e+01  -1.1794635e+02   6.3798550e-02   1.2799533e+00
   1.3904006e+01  -1.1797420e+02  -9.0182798e-02   1.3450331e+00
   1.4925515e+01  -1.1792739e+02  -1.2731460e-02   1.4007483e+00
   1.5935329e+01  -1.1801667e+02   3.4776012e-02   1.4490710e+00
   1.7045282e+01  -1.1794458e+02   1.8479159e-02   1.4820578e+00
   1.7919203e+01  -1.1800742e+02   2.4905762e-02   1.5005909e+00
   1.8909886e+01  -1.1798524e+02  -6.8001218e-02   1.5058251e+00
   1.9915362e+01  -1.1800530e+02   3.2796560e-02   1.4986511e+00
   2.0945436e+01  -1.1800344e+02  -2.3397177e-02   1.4762610e+00
   2.1906058e+01  -1.1801975e+02   6.3714929e-02   1.4435150e+00
   2.2908902e+01  -1.1803398e+02  -8.3336606e-02   1.3973413e+00
   2.4036778e+01  -1.1797580e+02  -3.8535163e-02   1.3300320e+00
   2.5089536e+01  -1.1797239e+02  -3.5371866e-02   1.2585336e+00
   2.5915933e+01  -1.1804986e+02   4.7562911e-02   1.1995158e+00
   2.7039358e+01  -1.1792753e+02  -2.9929075e-02   1.1061164e+00
   2.8079562e+01  -1.1795922e+02  -5.0424716e-02   1.0212114e+00
   2.9064561e+01  -1.1804873e+02   3.5208814e-02   9.4230446e-01
   3.0077325e+01  -1.1808632e+02   8.3485701e-02   8.6122120e-01
   3.1056606e+01  -1.1798577e+02   2.0338749e-02   7.8223235e-01
   3.2073247e+01  -1.1800074e+02  -8.6643216e-02   7.1052266e-01
   3.2905961e+01  -1.1790107e+02  -1.5807161e-02   6.5428228e-01
   3.4056473e+01  -1.1802172e+02  -6.2340903e-02   5.9641535e-01
   3.5082908e+01  -1.1805593e+02   3.7326261e-02   5.5498960e-01
   3.6074081e+01  -1.1803575e+02   5.4224336e-02   5.2576052e-01
   3.6937746e+01  -1.1809229e+02  -6.7147472e-02   5.1343839e-01
   3.7909177e+01  -1.1798845e+02   9.3808531e-02   5.0626388e-01
   3.9083455e+01  -1.1809397e+02  -8.3881770e-02   5.2272384e-01
   4.0090598e+01  -1.1796895e+02  -7.5124815e-02   5.4450108e-01
   4.0962727e+01  -1.1796424e+02  -8.6888761e-02   5.7731124e-01
   4.1901646e+01  -1.1808894e+02  -7.8931993e-03   6.2702149e-01
   4.2902004e+01  -1.1792330e+02   5.8489053e-02   6.8028422e-01
   4.3910812e+01  -1.1796925e+02  -3.4559903e-02   7.5017635e-01
   4.5040279e+01  -1.1808223e+02  -4.5023478e-02   8.3891760e-01
   4.6085228e+01  -1.1797864e+02  -5.8536410e-02   9.1950693e-01
   4.7018073e+01  -1.1797994e+02  -3.1227925e-02   9.9685621e-01
   4.7921513e+01  -1.1794955e+02  -4.8824015e-02   1.0709338e+00
   4.9064806e+01  -1.1806260e+02  -3.6403252e-02   1.1673657e+00
  -5.0017297e+01  -1.1704312e+02  -8.4266422e-02   1.2063376e+00
  -4.8952729e+01  -1.1697331e+02  -7.7756244e-02   1.1221883e+00
  -4.8081731e+01  -1.1709434e+02  -2.0084679e-02   1.0556444e+00
  -4.6962892e+01  -1.1702082e+02   8.4239895e-02   9.6030037e-01
  -4.5973322e+01  -1.1702924e+02   1.4184768e-02   8.7870148e-01
  -4.5072646e+01  -1.1697447e+02   3.6975434e-02   8.0454593e-01
  -4.4081116e+01  -1.1708311e+02   3.6252871e-02   7.3295436e-01
  -4.2989356e+01  -1.1693326e+02   8.3175396e-02   6.5288397e-01
  -4.1927599e+01  -1.1706642e+02  -4.3208666e-02   5.9434582e-01
  -4.0920804e+01  -1.1703977e+02   9.3392525e-02   5.4470928e-01
  -4.0056469e+01  -1.1706797e+02   7.0322892e-02   5.1338224e-01
  -3.8942211e+01  -1.1694573e+02  -6.4988435e-02   4.8190900e-01
  -3.8057352e+01  -1.1696501e+02  -3.9789688e-02   4.7274858e-01
  -3.7060544e+01  -1.1707889e+02  -7.4303967e-02   4.7847755e-01
  -3.5958428e+01  -1.1703374e+02   2.0805698e-02   4.9503963e-01
  -3.5030133e+01  -1.1703335e+02  -5.4056979e-02   5.2279054e-01
  -3.3923478e+01  -1.1706862e+02   9.6259409e-03   5.7107871e-01
  -3.3051016e+01  -1.1695908e+02   6.7123280e-02   6.1433883e-01
  -3.2082514e+01  -1.1693378e+02  -8.9007699e-02   6.7435197e-01
  -3.1036195e+01  -1.1702067e+02  -1.0975568e-02   7.5159741e-01
  -3.0083056e+01  -1.1692651e+02   6.1208571e-02   8.2212237e-01
  -2.8919318e+01  -1.1708948e+02  -4.3475206e-02   9.2235594e-01
  -2.7976503e+01  -1.1699960e+02   6.8999811e-02   9.9781809e-01
  -2.7009132e+01  -1.1697338e+02  -1.7572836e-02   1.0767901e+00
  -2.5961836e+01  -1.1707333e+02  -4.9289028e-02   1.1634359e+00
  -2.5006389e+01  -1.1697354e+02   1.2910708e-02   1.2312042e+00
  -2.3944445e+01  -1.1697639e+02   7.8509072e-03   1.3025479e+00
  -2.3054079e+01  -1.1709006e+02  -3.3421261e-02   1.3581985e+00
  -2.2017873e+01  -1.1699027e+02  -9.3473090e-02   1.4045933e+00
  -2.1047583e+01  -1.1707357e+02   7.2790194e-02   1.4422939e+00
  -1.9970102e+01  -1.1690910e+02   3.8251404e-02   1.4613029e+00
  -1.9000261e+01  -1.1704518e+02   6.3295408e-02   1.4743685e+00
  -1.7912369e+01  -1.1709861e+02   6.0018619e-02   1.4702179e+00
  -1.6995514e+01  -1.1692628e+02   3.9432491e-03   1.4468870e+00
  -1.6021125e+01  -1.1698359e+02  -9.4402717e-02   1.4179417e+00
  -1.5033617e+01  -1.1700056e+02   8.3875872e-02   1.3752831e+00
  -1.3994869e+01  -1.1694800e+02  -3.5998952e-02   1.3163613e+00
  -1.3048465e+01  -1.1707795e+02   5.8373059e-02   1.2595652e+00
  -1.2065481e+01  -1.1690179e+02  -7.7048908e-02   1.1827766e+00
  -1.0932294e+01  -1.1699667e+02   9.8296603e-02   1.0972201e+00
  -9.9824135e+00  -1.1690857e+02   3.9178184e-02   1.0163824e+00
  -9.0213283e+00  -1.1709041e+02   6.7747096e-02   9.4243644e-01
  -7.9403474e+00  -1.1691124e+02   7.7372757e-03   8.4762405e-01
  -7.0679365e+00  -1.1694078e+02   1.9053327e-02   7.7965985e-01
  -6.0958902e+00  -1.1706239e+02  -5.4609989e-02   7.1170642e-01
  -4.9312565e+00  -1.1708147e+02   4.8105588e-02   6.3531039e-01
  -4.0276788e+00  -1.1691092e+02  -9.2225870e-02   5.7854466e-01
  -2.9586453e+00  -1.1691644e+02   2.0862677e-02   5.2980824e-01
  -2.0359706e+00  -1.1695570e+02  -6.3550571e-02   5.0005858e-01
  -1.0876382e+00  -1.1701862e+02   4.1690725e-02   4.8183449e-01
   3.7778383e-02  -1.1698025e+02  -6.7730975e-02   4.7237494e-01
   9.7656673e-01  -1.1709476e+02  -2.6954080e-03   4.8278509e-01
   1.9360756e+00  -1.1691341e+02  -2.5289173e-02   4.9594597e-01
   2.9023198e+00  -1.1706162e+02   1.5263484e-02   5.3243813e-01
   3.9675174e+00  -1.1694931e+02   2.0031723e-02   5.7672366e-01
   4.9215894e+00  -1.1701404e+02  -7.3063488e-02   6.3247573e-01
   5.9273983e+00  -1.1708775e+02  -3.8091345e-02   7.0072119e-01
   7.0330856e+00  -1.1693734e+02  -1.4568277e-03   7.7686552e-01
